"Number","Position","Team","Age","Foot","Experience","Experience_VFF","Video","Decision","RT","Trial_Number","participant","highest_prio","highest_prio_named","answer","accuracy"
3,"Fosvarsspiller","U19",18,"Venstre",14,2,"Klip_64\Klip_64_2","pass it over",5.01558899995871,47,8,2,"Link out",4,"Good"
3,"Fosvarsspiller","U19",18,"Venstre",14,2,"Klip_16\Klip_16_1","link out",3.31266940000933,48,8,1,"Highest free man",2,"Good"
3,"Fosvarsspiller","U19",18,"Venstre",14,2,"Klip_22\Klip_22_1","switch play",1.08748840005137,49,8,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U19",18,"Venstre",14,2,"Klip_66\Klip_66_1","false link out",1.75610280002002,50,8,1,"Highest free man",6,"Bad"
3,"Fosvarsspiller","U19",18,"Venstre",14,2,"Klip_35\Klip_35_1","highest free man",1.24486570002045,51,8,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U19",18,"Venstre",14,2,"Klip_58\Klip_58_3","switch play2",1.079143900075,52,8,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U19",18,"Venstre",14,2,"Klip_17\Klip_17_2","pass it over",0.728040799964219,53,8,2,"Link out",4,"Good"
3,"Fosvarsspiller","U19",18,"Venstre",14,2,"Klip_82\Klip_82_4","pass it over",1.92999099998269,54,8,4,"Pass it over the opponent",4,"Best"
3,"Fosvarsspiller","U19",18,"Venstre",14,2,"Klip_6\Klip_6_1","switch play",2.03672199998982,55,8,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U19",18,"Venstre",14,2,"Klip_72\Klip_72_1","switch play",1.62191270000767,56,8,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U19",18,"Venstre",14,2,"Klip_45\Klip_45_3","switch play2",0.935834000003524,57,8,3,"Switch play to open lines",3,"Best"
3,"Fosvarsspiller","U19",18,"Venstre",14,2,"Klip_75\Klip_75_1","highest free man",0.924927499960177,58,8,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U19",18,"Venstre",14,2,"Klip_55\Klip_55_2","link out",2.50447449996136,59,8,2,"Link out",2,"Best"
3,"Fosvarsspiller","U19",18,"Venstre",14,2,"Klip_27\Klip_27_1","link out",2.90878130006604,60,8,1,"Highest free man",2,"Good"
3,"Fosvarsspiller","U19",18,"Venstre",14,2,"Klip_78\Klip_78_1","switch play",2.25397909991443,61,8,1,"Highest free man",3,"Good"
3,"Fosvarsspiller","U19",18,"Venstre",14,2,"Klip_21\Klip_21_2","switch play",2.39586500008591,62,8,2,"Link out",3,"Good"
3,"Fosvarsspiller","U19",18,"Venstre",14,2,"Klip_13\Klip_13_1","highest free man2",1.08029489999171,63,8,1,"Highest free man",1,"Best"
3,"Fosvarsspiller","U19",18,"Venstre",14,2,"Klip_12\Klip_12_2","switch play",3.29715859994758,64,8,2,"Link out",3,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Warmup/Klip_3\Klip_3_1","highest free man",10.2214066999732,1,2,1,"Highest free man",1,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Warmup/Klip_2\Klip_2_2","switch play2",9.41473739990033,2,2,2,"Link out",3,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Warmup/Klip_1\Klip_1_1","link out",10.7215398000553,3,2,1,"Highest free man",2,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_43\Klip_43_2","switch play",6.44260509999003,4,2,2,"Link out",3,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_7\Klip_7_1","link out",5.36318680003751,5,2,1,"Highest free man",2,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_16\Klip_16_1","switch play",17.488507800037,6,2,1,"Highest free man",3,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_59\Klip_59_1","highest free man2",10.602438599919,7,2,1,"Highest free man",1,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_17\Klip_17_2","link out",17.7125342999352,8,2,2,"Link out",2,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_75\Klip_75_1","switch play",17.6987795000896,9,2,1,"Highest free man",3,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_92\Klip_92_3","switch play2",6.53487029997632,10,2,3,"Switch play to open lines",3,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_22\Klip_22_1","highest free man",10.2851831000298,11,2,1,"Highest free man",1,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_81\Klip_81_4","pass it over",12.1407815000275,12,2,4,"Pass it over the opponent",4,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_71\Klip_71_3","switch play2",6.60916620003991,13,2,3,"Switch play to open lines",3,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_62\Klip_62_2","switch play2",4.45080130000133,14,2,2,"Link out",3,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_33\Klip_33_1","link out",14.547544100089,15,2,1,"Highest free man",2,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_36\Klip_36_1","switch play",4.56230630003847,16,2,1,"Highest free man",3,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_28\Klip_28_3","switch play2",5.39064819994383,17,2,3,"Switch play to open lines",3,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_93\Klip_93_3","switch play",6.35712369997054,18,2,3,"Switch play to open lines",3,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_23\Klip_23_2","switch play",6.69755599997006,19,2,2,"Link out",3,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_10\Klip_10_1","link out",4.06583360000513,20,2,1,"Highest free man",2,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_94\Klip_94_3","switch play2",3.44800490001217,21,2,3,"Switch play to open lines",3,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_85\Klip_85_4","pass it over",9.81373999989592,22,2,4,"Pass it over the opponent",4,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_64\Klip_64_2","switch play",7.25547059997916,23,2,2,"Link out",3,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_88\Klip_88_4","false switch play",5.55254050006624,24,2,4,"Pass it over the opponent",7,"Bad"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_89\Klip_89_4","false switch play",5.76224299997557,25,2,4,"Pass it over the opponent",7,"Bad"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_72\Klip_72_1","highest free man",2.79315919999499,26,2,1,"Highest free man",1,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_80\Klip_80_3","false link out2",6.37958640011493,27,2,3,"Switch play to open lines",6,"Bad"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_27\Klip_27_1","highest free man",6.94338800001424,28,2,1,"Highest free man",1,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_32\Klip_32_3","switch play2",11.7926786999451,29,2,3,"Switch play to open lines",3,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_60\Klip_60_3","false link out",4.44257559999824,30,2,3,"Switch play to open lines",6,"Bad"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_90\Klip_90_4","false link out2",3.73450420005247,31,2,4,"Pass it over the opponent",6,"Bad"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_91\Klip_91_3","pass it over",3.90353299991693,32,2,3,"Switch play to open lines",4,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_73\Klip_73_2","switch play2",6.53809220006224,33,2,2,"Link out",3,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_66\Klip_66_1","highest free man",2.56518270005472,34,2,1,"Highest free man",1,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_13\Klip_13_1","highest free man2",1.79802770004608,35,2,1,"Highest free man",1,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_77\Klip_77_2","link out2",2.02589649998117,36,2,2,"Link out",2,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_35\Klip_35_1","highest free man",2.56421610002872,37,2,1,"Highest free man",1,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_78\Klip_78_1","switch play",12.3367468999932,38,2,1,"Highest free man",3,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_30\Klip_30_1","switch play",3.92458740004804,39,2,1,"Highest free man",3,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_38\Klip_38_1","false link out",4.85502060002182,40,2,1,"Highest free man",6,"Bad"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_26\Klip_26_1","highest free man",1.64807350002229,41,2,1,"Highest free man",1,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_45\Klip_45_3","false highest free man",8.29041550005786,42,2,3,"Switch play to open lines",5,"Bad"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_24\Klip_24_2","switch play",2.57618999993429,43,2,2,"Link out",3,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_83\Klip_83_4","pass it over",7.75536690000445,44,2,4,"Pass it over the opponent",4,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_69\Klip_69_2","false highest free man",3.1034018000355,45,2,2,"Link out",5,"Bad"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_58\Klip_58_3","switch play2",8.08942289999686,46,2,3,"Switch play to open lines",3,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_14\Klip_14_1","highest free man",2.15987010009121,47,2,1,"Highest free man",1,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_6\Klip_6_1","link out2",4.70964540005662,48,2,1,"Highest free man",2,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_84\Klip_84_4","false switch play",2.38695359998383,49,2,4,"Pass it over the opponent",7,"Bad"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_18\Klip_18_3","pass it over",4.31116080004722,50,2,3,"Switch play to open lines",4,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_15\Klip_15_1","highest free man",13.7176389000379,51,2,1,"Highest free man",1,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_8\Klip_8_2","switch play",3.10183479997795,52,2,2,"Link out",3,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_5\Klip_5_1","false switch play",6.84928339999169,53,2,1,"Highest free man",7,"Bad"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_12\Klip_12_2","switch play",3.85494190000463,54,2,2,"Link out",3,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_82\Klip_82_4","pass it over",4.29900599992834,55,2,4,"Pass it over the opponent",4,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_39\Klip_39_3","switch play",5.23537889996078,56,2,3,"Switch play to open lines",3,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_65\Klip_65_2","switch play",4.41899479995482,57,2,2,"Link out",3,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_74\Klip_74_1","highest free man",8.03003210003953,58,2,1,"Highest free man",1,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_86\Klip_86_3","switch play",5.00898709998,59,2,3,"Switch play to open lines",3,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_70\Klip_70_1","highest free man",7.03023659996688,60,2,1,"Highest free man",1,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_21\Klip_21_2","link out",3.40486470004544,61,2,2,"Link out",2,"Best"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_55\Klip_55_2","false highest free man",2.75490549998358,62,2,2,"Link out",5,"Bad"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_57\Klip_57_2","switch play",4.29044170002453,63,2,2,"Link out",3,"Good"
4,"Fosvarsspiller","U13",12,"Højre",8,3,"Klip_87\Klip_87_3","false highest free man",3.95689450006466,64,2,3,"Switch play to open lines",5,"Bad"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Warmup/Klip_1\Klip_1_1","link out",10.6658817999996,1,9,1,"Highest free man",2,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Warmup/Klip_3\Klip_3_1","highest free man",16.8566172000137,2,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Warmup/Klip_2\Klip_2_2","switch play2",25.1504177000024,3,9,2,"Link out",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_94\Klip_94_3","switch play2",28.5129350000061,4,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_57\Klip_57_2","switch play2",11.9359323999961,5,9,2,"Link out",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_64\Klip_64_2","pass it over",43.4410324000055,6,9,2,"Link out",4,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_81\Klip_81_4","false link out",49.2461698999978,7,9,4,"Pass it over the opponent",6,"Bad"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_80\Klip_80_3","switch play2",22.0881013000035,8,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_22\Klip_22_1","highest free man",14.8110523999785,9,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_71\Klip_71_3","switch play2",20.5868064000388,10,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_8\Klip_8_2","link out",19.4673248999752,11,9,2,"Link out",2,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_23\Klip_23_2","link out",13.7506876999978,12,9,2,"Link out",2,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_14\Klip_14_1","switch play2",9.3503791000112,13,9,1,"Highest free man",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_59\Klip_59_1","highest free man2",7.06018329999642,14,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_82\Klip_82_4","pass it over",19.6844639999908,15,9,4,"Pass it over the opponent",4,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_84\Klip_84_4","false switch play",21.7306976000546,16,9,4,"Pass it over the opponent",7,"Bad"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_7\Klip_7_1","link out",6.41543930000626,17,9,1,"Highest free man",2,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_75\Klip_75_1","highest free man",5.14400349999778,18,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_28\Klip_28_3","switch play2",19.8114193000365,19,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_58\Klip_58_3","switch play2",6.22170380002353,20,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_62\Klip_62_2","switch play2",10.604868400027,21,9,2,"Link out",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_88\Klip_88_4","false switch play",17.2919589999365,22,9,4,"Pass it over the opponent",7,"Bad"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_60\Klip_60_3","switch play2",14.4793391999556,23,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_16\Klip_16_1","false highest free man",32.2754441000288,24,9,1,"Highest free man",5,"Bad"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_36\Klip_36_1","switch play",5.3201006000163,25,9,1,"Highest free man",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_33\Klip_33_1","highest free man",3.82772800000384,26,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_73\Klip_73_2","switch play",5.64717410004232,27,9,2,"Link out",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_32\Klip_32_3","switch play2",11.8855257000541,28,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_30\Klip_30_1","switch play",5.7195566999726,29,9,1,"Highest free man",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_5\Klip_5_1","highest free man",4.75086649996229,30,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_90\Klip_90_4","false link out2",9.04640599992126,31,9,4,"Pass it over the opponent",6,"Bad"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_12\Klip_12_2","switch play",12.6010502000572,32,9,2,"Link out",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_55\Klip_55_2","false link out",11.1860134999733,33,9,2,"Link out",6,"Bad"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_24\Klip_24_2","switch play",7.18238789995667,34,9,2,"Link out",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_77\Klip_77_2","link out2",7.07788200001232,35,9,2,"Link out",2,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_86\Klip_86_3","switch play",5.52569769998081,36,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_18\Klip_18_3","switch play",16.6269326000474,37,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_69\Klip_69_2","switch play",9.57182850001846,38,9,2,"Link out",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_15\Klip_15_1","highest free man",8.2689737000037,39,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_70\Klip_70_1","highest free man",4.77080189995468,40,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_74\Klip_74_1","highest free man",3.44092109997291,41,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_66\Klip_66_1","highest free man",9.30326810001861,42,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_6\Klip_6_1","link out",12.2888280999614,43,9,1,"Highest free man",2,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_72\Klip_72_1","switch play",14.6378875999944,44,9,1,"Highest free man",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_39\Klip_39_3","switch play2",15.0090149000753,45,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_10\Klip_10_1","highest free man",4.16886979993433,46,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_43\Klip_43_2","link out",11.6260902000358,47,9,2,"Link out",2,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_26\Klip_26_1","switch play",4.77695079997648,48,9,1,"Highest free man",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_27\Klip_27_1","highest free man2",10.2095395000651,49,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_65\Klip_65_2","switch play",11.7551310999552,50,9,2,"Link out",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_92\Klip_92_3","switch play",18.0698082000017,51,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_78\Klip_78_1","highest free man",10.2127521999646,52,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_93\Klip_93_3","switch play",5.4643840000499,53,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_38\Klip_38_1","highest free man2",11.9045274999226,54,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_35\Klip_35_1","highest free man",3.62841470004059,55,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_91\Klip_91_3","switch play2",5.91004779993091,56,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_21\Klip_21_2","switch play",15.4240242000669,57,9,2,"Link out",3,"Good"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_13\Klip_13_1","highest free man2",3.07265959994402,58,9,1,"Highest free man",1,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_17\Klip_17_2","link out",8.31243129994255,59,9,2,"Link out",2,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_89\Klip_89_4","false switch play",14.1586522000143,60,9,4,"Pass it over the opponent",7,"Bad"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_83\Klip_83_4","false highest free man",2.26766030001454,61,9,4,"Pass it over the opponent",5,"Bad"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_45\Klip_45_3","switch play2",3.8610869999975,62,9,3,"Switch play to open lines",3,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_85\Klip_85_4","pass it over",3.19619829999283,63,9,4,"Pass it over the opponent",4,"Best"
5,"Fosvarsspiller","U19",18,"Højre",14,2,"Klip_87\Klip_87_3","switch play",12.6677138999803,64,9,3,"Switch play to open lines",3,"Best"
